model,direction,setup_timestamp,bos_timestamp,retest_timestamp,confirm_timestamp,entry_timestamp,exit_timestamp,entry_price,stop_price,target_price,exit_price,result_R,score,htf_regime,session_bucket,exit_reason
BOS,Long,2021-01-21 01:45:00-06:00,2021-01-21 01:45:00-06:00,,,2021-01-21 01:45:00-06:00,2021-01-21 02:15:00-06:00,13361.75,13351.575499302327,13382.099001395347,13351.575499302327,-1.0,90.0,1,0,STOP
Control,Long,2021-01-21 01:45:00-06:00,,,,2021-01-21 01:45:00-06:00,2021-01-21 02:15:00-06:00,13361.75,13351.575499302327,13382.099001395347,13351.575499302327,-1.0,90.0,1,0,STOP
Control,Short,2021-01-21 04:55:00-06:00,,,,2021-01-21 04:55:00-06:00,2021-01-21 05:55:00-06:00,13348.25,13358.08519508973,13328.57960982054,13350.0,-0.17793241354482672,75.0,1,1,TIME
BOS,Short,2021-01-21 07:45:00-06:00,2021-01-21 07:45:00-06:00,,,2021-01-21 07:45:00-06:00,2021-01-21 07:50:00-06:00,13334.0,13347.393269400605,13307.213461198791,13307.213461198791,2.0,90.0,1,1,TARGET
Control,Short,2021-01-21 07:45:00-06:00,,,,2021-01-21 07:45:00-06:00,2021-01-21 07:50:00-06:00,13334.0,13347.393269400605,13307.213461198791,13307.213461198791,2.0,90.0,1,1,TARGET
Retest,Short,2021-01-21 07:45:00-06:00,2021-01-21 07:45:00-06:00,2021-01-21 08:25:00-06:00,,2021-01-21 08:25:00-06:00,2021-01-21 08:30:00-06:00,13336.0,13352.30472263126,13303.390554737482,13303.390554737482,2.0,90.0,1,1,TARGET
Confirm,Short,2021-01-21 07:45:00-06:00,2021-01-21 07:45:00-06:00,2021-01-21 08:25:00-06:00,2021-01-21 08:30:00-06:00,2021-01-21 08:30:00-06:00,2021-01-21 08:35:00-06:00,13294.75,13314.979385300454,13254.29122939909,13314.979385300454,-1.0,90.0,1,1,STOP
Control,Short,2021-01-21 08:30:00-06:00,,,,2021-01-21 08:30:00-06:00,2021-01-21 08:35:00-06:00,13294.75,13314.979385300454,13254.29122939909,13314.979385300454,-1.0,90.0,1,1,STOP
BOS,Long,2021-01-21 09:10:00-06:00,2021-01-21 09:10:00-06:00,,,2021-01-21 09:10:00-06:00,2021-01-21 10:10:00-06:00,13360.75,13328.307561213442,13425.634877573115,13371.0,0.31594418864240936,90.0,1,1,TIME
Control,Long,2021-01-21 09:10:00-06:00,,,,2021-01-21 09:10:00-06:00,2021-01-21 10:10:00-06:00,13360.75,13328.307561213442,13425.634877573115,13371.0,0.31594418864240936,90.0,1,1,TIME
BOS,Long,2021-01-21 14:40:00-06:00,2021-01-21 14:40:00-06:00,,,2021-01-21 14:40:00-06:00,2021-01-21 14:55:00-06:00,13408.0,13392.781126936128,13438.437746127744,13392.781126936128,-1.0,75.0,1,5,STOP
Control,Long,2021-01-21 14:40:00-06:00,,,,2021-01-21 14:40:00-06:00,2021-01-21 14:55:00-06:00,13408.0,13392.781126936128,13438.437746127744,13392.781126936128,-1.0,75.0,1,5,STOP
Retest,Long,2021-01-21 14:40:00-06:00,2021-01-21 14:40:00-06:00,2021-01-21 14:45:00-06:00,,2021-01-21 14:45:00-06:00,2021-01-21 14:55:00-06:00,13410.75,13395.01104644069,13442.227907118619,13395.01104644069,-1.0,75.0,1,5,STOP
Control,Long,2021-01-21 23:25:00-06:00,,,,2021-01-21 23:25:00-06:00,2021-01-21 23:35:00-06:00,13351.25,13342.530582848036,13368.688834303926,13342.530582848036,-1.0,75.0,1,0,STOP
BOS,Long,2021-01-22 13:50:00-06:00,2021-01-22 13:50:00-06:00,,,2021-01-22 13:50:00-06:00,2021-01-22 14:10:00-06:00,13375.75,13361.335069043485,13404.57986191303,13361.335069043485,-1.0,75.0,1,4,STOP
Confirm,Long,2021-01-22 13:50:00-06:00,2021-01-22 13:50:00-06:00,2021-01-22 13:55:00-06:00,2021-01-22 14:05:00-06:00,2021-01-22 14:05:00-06:00,2021-01-22 14:10:00-06:00,13380.0,13365.545242962295,13408.90951407541,13365.545242962295,-1.0,75.0,1,5,STOP
Control,Long,2021-01-22 13:50:00-06:00,,,,2021-01-22 13:50:00-06:00,2021-01-22 14:10:00-06:00,13375.75,13361.335069043485,13404.57986191303,13361.335069043485,-1.0,75.0,1,4,STOP
Retest,Long,2021-01-22 13:50:00-06:00,2021-01-22 13:50:00-06:00,2021-01-22 13:55:00-06:00,,2021-01-22 13:55:00-06:00,2021-01-22 14:10:00-06:00,13384.5,13369.721849826094,13414.056300347813,13369.721849826094,-1.0,75.0,1,4,STOP
BOS,Short,2021-01-22 14:55:00-06:00,2021-01-22 14:55:00-06:00,,,2021-01-22 14:55:00-06:00,2021-01-24 17:00:00-06:00,13351.5,13368.68657550435,13317.126848991302,13368.68657550435,-1.0,100.0,1,5,STOP
Confirm,Short,2021-01-22 14:55:00-06:00,2021-01-22 14:55:00-06:00,2021-01-22 15:10:00-06:00,2021-01-22 15:35:00-06:00,2021-01-22 15:35:00-06:00,2021-01-24 17:00:00-06:00,13351.5,13367.701100041531,13319.097799916937,13367.701100041531,-1.0,100.0,1,5,STOP
Control,Short,2021-01-22 14:55:00-06:00,,,,2021-01-22 14:55:00-06:00,2021-01-24 17:00:00-06:00,13351.5,13368.68657550435,13317.126848991302,13368.68657550435,-1.0,100.0,1,5,STOP
Retest,Short,2021-01-22 14:55:00-06:00,2021-01-22 14:55:00-06:00,2021-01-22 15:10:00-06:00,,2021-01-22 15:10:00-06:00,2021-01-24 17:00:00-06:00,13354.5,13371.862666320356,13319.774667359288,13371.862666320356,-1.0,100.0,1,5,STOP
Control,Long,2021-01-24 23:50:00-06:00,,,,2021-01-24 23:50:00-06:00,2021-01-25 00:50:00-06:00,13453.75,13447.018353890347,13467.213292219305,13456.75,0.4456562260006719,75.0,1,0,TIME
BOS,Long,2021-01-25 01:40:00-06:00,2021-01-25 01:40:00-06:00,,,2021-01-25 01:40:00-06:00,2021-01-25 01:55:00-06:00,13461.0,13453.977943688147,13475.044112623707,13475.044112623707,2.0,90.0,1,0,TARGET
Control,Long,2021-01-25 01:40:00-06:00,,,,2021-01-25 01:40:00-06:00,2021-01-25 01:55:00-06:00,13461.0,13453.977943688147,13475.044112623707,13475.044112623707,2.0,90.0,1,0,TARGET
Retest,Long,2021-01-25 01:40:00-06:00,2021-01-25 01:40:00-06:00,2021-01-25 01:45:00-06:00,,2021-01-25 01:45:00-06:00,2021-01-25 01:55:00-06:00,13460.5,13453.524161996136,13474.451676007728,13474.451676007728,2.0,90.0,1,0,TARGET
Confirm,Long,2021-01-25 01:40:00-06:00,2021-01-25 01:40:00-06:00,2021-01-25 01:45:00-06:00,2021-01-25 01:50:00-06:00,2021-01-25 01:50:00-06:00,2021-01-25 02:25:00-06:00,13467.5,13459.629578996412,13483.240842007175,13459.629578996412,-1.0,90.0,1,0,STOP
BOS,Short,2021-01-25 09:45:00-06:00,2021-01-25 09:45:00-06:00,,,2021-01-25 09:45:00-06:00,2021-01-25 09:55:00-06:00,13457.25,13486.221283052468,13399.307433895065,13399.307433895065,2.0,75.0,1,2,TARGET
Control,Short,2021-01-25 09:45:00-06:00,,,,2021-01-25 09:45:00-06:00,2021-01-25 09:55:00-06:00,13457.25,13486.221283052468,13399.307433895065,13399.307433895065,2.0,75.0,1,2,TARGET
BOS,Long,2021-01-26 05:10:00-06:00,2021-01-26 05:10:00-06:00,,,2021-01-26 05:10:00-06:00,2021-01-26 05:45:00-06:00,13438.5,13426.97227886441,13461.555442271178,13461.555442271178,2.0,75.0,1,1,TARGET
Control,Long,2021-01-26 05:10:00-06:00,,,,2021-01-26 05:10:00-06:00,2021-01-26 05:45:00-06:00,13438.5,13426.97227886441,13461.555442271178,13461.555442271178,2.0,75.0,1,1,TARGET
Retest,Long,2021-01-26 05:10:00-06:00,2021-01-26 05:10:00-06:00,2021-01-26 05:15:00-06:00,,2021-01-26 05:15:00-06:00,2021-01-26 05:45:00-06:00,13444.75,13432.94747323124,13468.355053537523,13468.355053537523,2.0,75.0,1,1,TARGET
BOS,Short,2021-01-26 08:40:00-06:00,2021-01-26 08:40:00-06:00,,,2021-01-26 08:40:00-06:00,2021-01-26 08:50:00-06:00,13437.0,13459.501614079698,13391.996771840602,13459.501614079698,-1.0,90.0,1,1,STOP
Control,Short,2021-01-26 08:40:00-06:00,,,,2021-01-26 08:40:00-06:00,2021-01-26 08:50:00-06:00,13437.0,13459.501614079698,13391.996771840602,13459.501614079698,-1.0,90.0,1,1,STOP
BOS,Short,2021-01-26 14:50:00-06:00,2021-01-26 14:50:00-06:00,,,2021-01-26 14:50:00-06:00,2021-01-26 15:00:00-06:00,13469.5,13489.392365650634,13429.715268698732,13489.392365650634,-1.0,75.0,1,5,STOP
Control,Short,2021-01-26 14:50:00-06:00,,,,2021-01-26 14:50:00-06:00,2021-01-26 15:00:00-06:00,13469.5,13489.392365650634,13429.715268698732,13489.392365650634,-1.0,75.0,1,5,STOP
Control,Short,2021-01-26 21:35:00-06:00,,,,2021-01-26 21:35:00-06:00,2021-01-26 22:35:00-06:00,13548.75,13559.552947506409,13527.144104987183,13539.75,0.8331059643361824,75.0,1,0,TIME
Control,Short,2021-01-27 03:00:00-06:00,,,,2021-01-27 03:00:00-06:00,2021-01-27 04:00:00-06:00,13554.0,13568.187187652817,13525.625624694367,13540.25,0.9691843328279512,75.0,1,0,TIME
Retest,Short,2021-01-27 13:30:00-06:00,2021-01-27 13:30:00-06:00,2021-01-27 13:40:00-06:00,,2021-01-27 13:40:00-06:00,2021-01-27 14:00:00-06:00,13193.0,13239.696965810097,13099.606068379806,13099.606068379806,2.0,75.0,-1,4,TARGET
BOS,Short,2021-01-27 13:30:00-06:00,2021-01-27 13:30:00-06:00,,,2021-01-27 13:30:00-06:00,2021-01-27 14:20:00-06:00,13171.0,13214.730652655497,13083.538694689007,13083.538694689007,2.0,75.0,-1,4,TARGET
Control,Short,2021-01-27 13:30:00-06:00,,,,2021-01-27 13:30:00-06:00,2021-01-27 14:20:00-06:00,13171.0,13214.730652655497,13083.538694689007,13083.538694689007,2.0,75.0,-1,4,TARGET
Confirm,Short,2021-01-27 13:30:00-06:00,2021-01-27 13:30:00-06:00,2021-01-27 13:40:00-06:00,2021-01-27 13:45:00-06:00,2021-01-27 13:45:00-06:00,2021-01-27 14:30:00-06:00,13145.75,13196.12932539509,13044.99134920982,13044.99134920982,2.0,75.0,-1,4,TARGET
BOS,Short,2021-01-27 15:05:00-06:00,2021-01-27 15:05:00-06:00,,,2021-01-27 15:05:00-06:00,2021-01-27 15:35:00-06:00,12966.0,13046.416191620487,12805.167616759029,13046.416191620487,-1.0,75.0,-1,5,STOP
Control,Short,2021-01-27 15:05:00-06:00,,,,2021-01-27 15:05:00-06:00,2021-01-27 15:35:00-06:00,12966.0,13046.416191620487,12805.167616759029,13046.416191620487,-1.0,75.0,-1,5,STOP
Retest,Short,2021-01-27 15:05:00-06:00,2021-01-27 15:05:00-06:00,2021-01-27 15:30:00-06:00,,2021-01-27 15:30:00-06:00,2021-01-27 17:30:00-06:00,13017.5,13109.177736652358,12834.144526695283,12993.5,0.2617865675611955,75.0,-1,5,TIME
Control,Long,2021-01-29 01:30:00-06:00,,,,2021-01-29 01:30:00-06:00,2021-01-29 02:05:00-06:00,12967.25,12934.885343319434,13031.979313361131,12934.885343319434,-1.0,75.0,-1,0,STOP
Control,Short,2021-01-29 02:55:00-06:00,,,,2021-01-29 02:55:00-06:00,2021-01-29 03:55:00-06:00,13016.0,13056.317345323583,12935.365309352834,12990.5,0.632482118932673,75.0,-1,0,TIME
Control,Long,2021-01-29 06:40:00-06:00,,,,2021-01-29 06:40:00-06:00,2021-01-29 07:00:00-06:00,13049.75,13018.686157516644,13111.87768496671,13018.686157516644,-1.0,75.0,-1,1,STOP
BOS,Long,2021-01-29 07:30:00-06:00,2021-01-29 07:30:00-06:00,,,2021-01-29 07:30:00-06:00,2021-01-29 08:30:00-06:00,13101.0,13061.040102634353,13180.919794731293,13116.25,0.38163261182723596,90.0,-1,1,TIME
Confirm,Long,2021-01-29 07:30:00-06:00,2021-01-29 07:30:00-06:00,2021-01-29 07:35:00-06:00,2021-01-29 07:40:00-06:00,2021-01-29 07:40:00-06:00,2021-01-29 08:30:00-06:00,13135.0,13094.382154822479,13216.235690355044,13094.382154822479,-1.0,90.0,-1,1,STOP
Control,Long,2021-01-29 07:30:00-06:00,,,,2021-01-29 07:30:00-06:00,2021-01-29 08:30:00-06:00,13101.0,13061.040102634353,13180.919794731293,13116.25,0.38163261182723596,90.0,-1,1,TIME
Retest,Long,2021-01-29 07:30:00-06:00,2021-01-29 07:30:00-06:00,2021-01-29 07:35:00-06:00,,2021-01-29 07:35:00-06:00,2021-01-29 08:35:00-06:00,13116.0,13075.5461667319,13196.9076665362,13075.5461667319,-1.0,90.0,-1,1,STOP
BOS,Short,2021-01-29 11:15:00-06:00,2021-01-29 11:15:00-06:00,,,2021-01-29 11:15:00-06:00,2021-01-29 11:45:00-06:00,12955.75,13009.241152579358,12848.767694841286,12848.767694841286,2.0,75.0,-1,3,TARGET
Control,Short,2021-01-29 11:15:00-06:00,,,,2021-01-29 11:15:00-06:00,2021-01-29 11:45:00-06:00,12955.75,13009.241152579358,12848.767694841286,12848.767694841286,2.0,75.0,-1,3,TARGET
Retest,Short,2021-01-29 11:15:00-06:00,2021-01-29 11:15:00-06:00,2021-01-29 11:20:00-06:00,,2021-01-29 11:20:00-06:00,2021-01-29 11:45:00-06:00,12931.0,12983.83107025226,12825.33785949548,12825.33785949548,2.0,75.0,-1,3,TARGET
Confirm,Short,2021-01-29 11:15:00-06:00,2021-01-29 11:15:00-06:00,2021-01-29 11:20:00-06:00,2021-01-29 11:30:00-06:00,2021-01-29 11:30:00-06:00,2021-01-29 12:30:00-06:00,12918.75,12970.770157513429,12814.709684973142,12911.75,0.1345632219239827,75.0,-1,3,TIME
Confirm,Long,2021-01-29 14:00:00-06:00,2021-01-29 14:00:00-06:00,2021-01-29 14:05:00-06:00,2021-01-29 14:10:00-06:00,2021-01-29 14:10:00-06:00,2021-01-29 14:45:00-06:00,12989.5,12934.70414276995,13099.0917144601,12934.70414276995,-1.0,100.0,-1,5,STOP
BOS,Long,2021-01-29 14:00:00-06:00,2021-01-29 14:00:00-06:00,,,2021-01-29 14:00:00-06:00,2021-01-29 14:55:00-06:00,12972.0,12915.481579780533,13085.036840438932,12915.481579780533,-1.0,100.0,-1,5,STOP
Control,Long,2021-01-29 14:00:00-06:00,,,,2021-01-29 14:00:00-06:00,2021-01-29 14:55:00-06:00,12972.0,12915.481579780533,13085.036840438932,12915.481579780533,-1.0,100.0,-1,5,STOP
Retest,Long,2021-01-29 14:00:00-06:00,2021-01-29 14:00:00-06:00,2021-01-29 14:05:00-06:00,,2021-01-29 14:05:00-06:00,2021-01-29 14:55:00-06:00,12967.0,12912.027538367638,13076.944923264724,12912.027538367638,-1.0,100.0,-1,5,STOP
Control,Long,2021-01-29 15:05:00-06:00,,,,2021-01-29 15:05:00-06:00,2021-01-31 17:00:00-06:00,12880.25,12817.890269551739,13004.969460896522,12817.890269551739,-1.0,85.0,-1,5,STOP
BOS,Long,2021-02-01 14:00:00-06:00,2021-02-01 14:00:00-06:00,,,2021-02-01 14:00:00-06:00,2021-02-01 14:15:00-06:00,13262.75,13237.649784714344,13312.950430571313,13237.649784714344,-1.0,75.0,1,5,STOP
Control,Long,2021-02-01 14:00:00-06:00,,,,2021-02-01 14:00:00-06:00,2021-02-01 14:15:00-06:00,13262.75,13237.649784714344,13312.950430571313,13237.649784714344,-1.0,75.0,1,5,STOP
Control,Long,2021-02-01 14:30:00-06:00,,,,2021-02-01 14:30:00-06:00,2021-02-01 15:00:00-06:00,13247.25,13221.64817411488,13298.45365177024,13221.64817411488,-1.0,85.0,1,5,STOP
Retest,Long,2021-02-02 02:10:00-06:00,2021-02-02 02:10:00-06:00,2021-02-02 02:15:00-06:00,,2021-02-02 02:15:00-06:00,2021-02-02 02:35:00-06:00,13351.5,13331.546970709525,13391.40605858095,13331.546970709525,-1.0,90.0,1,0,STOP
BOS,Long,2021-02-02 02:10:00-06:00,2021-02-02 02:10:00-06:00,,,2021-02-02 02:10:00-06:00,2021-02-02 03:10:00-06:00,13330.0,13311.887122302565,13366.22575539487,13347.75,0.9799657622882252,90.0,1,0,TIME
Control,Long,2021-02-02 02:10:00-06:00,,,,2021-02-02 02:10:00-06:00,2021-02-02 03:10:00-06:00,13330.0,13311.887122302565,13366.22575539487,13347.75,0.9799657622882252,90.0,1,0,TIME
Control,Long,2021-02-02 05:10:00-06:00,,,,2021-02-02 05:10:00-06:00,2021-02-02 05:40:00-06:00,13351.0,13335.956026455482,13381.087947089034,13335.956026455482,-1.0,75.0,1,1,STOP
BOS,Short,2021-02-02 08:15:00-06:00,2021-02-02 08:15:00-06:00,,,2021-02-02 08:15:00-06:00,2021-02-02 08:25:00-06:00,13326.75,13342.184378655827,13295.881242688343,13342.184378655827,-1.0,90.0,1,1,STOP
Control,Short,2021-02-02 08:15:00-06:00,,,,2021-02-02 08:15:00-06:00,2021-02-02 08:25:00-06:00,13326.75,13342.184378655827,13295.881242688343,13342.184378655827,-1.0,90.0,1,1,STOP
BOS,Long,2021-02-02 08:30:00-06:00,2021-02-02 08:30:00-06:00,,,2021-02-02 08:30:00-06:00,2021-02-02 08:45:00-06:00,13369.0,13350.308781010623,13406.382437978757,13406.382437978757,2.0,90.0,1,1,TARGET
Control,Long,2021-02-02 08:30:00-06:00,,,,2021-02-02 08:30:00-06:00,2021-02-02 08:45:00-06:00,13369.0,13350.308781010623,13406.382437978757,13406.382437978757,2.0,90.0,1,1,TARGET
Control,Long,2021-02-02 09:15:00-06:00,,,,2021-02-02 09:15:00-06:00,2021-02-02 09:25:00-06:00,13430.5,13396.624036111467,13498.251927777068,13396.624036111467,-1.0,90.0,1,1,STOP
BOS,Long,2021-02-02 10:40:00-06:00,2021-02-02 10:40:00-06:00,,,2021-02-02 10:40:00-06:00,2021-02-02 11:40:00-06:00,13436.0,13404.405269643341,13499.18946071332,13462.0,0.8229220413181824,75.0,1,3,TIME
Control,Long,2021-02-02 10:40:00-06:00,,,,2021-02-02 10:40:00-06:00,2021-02-02 11:40:00-06:00,13436.0,13404.405269643341,13499.18946071332,13462.0,0.8229220413181824,75.0,1,3,TIME
Retest,Long,2021-02-02 10:40:00-06:00,2021-02-02 10:40:00-06:00,2021-02-02 10:45:00-06:00,,2021-02-02 10:45:00-06:00,2021-02-02 11:45:00-06:00,13437.75,13407.39417895453,13498.461642090939,13454.5,0.5517887318847441,75.0,1,3,TIME
Confirm,Long,2021-02-02 10:40:00-06:00,2021-02-02 10:40:00-06:00,2021-02-02 10:45:00-06:00,2021-02-02 10:50:00-06:00,2021-02-02 10:50:00-06:00,2021-02-02 11:50:00-06:00,13443.0,13414.06245188635,13500.8750962273,13449.25,0.2159823622738697,75.0,1,3,TIME
BOS,Long,2021-02-02 12:35:00-06:00,2021-02-02 12:35:00-06:00,,,2021-02-02 12:35:00-06:00,2021-02-02 13:35:00-06:00,13468.0,13446.933621859502,13510.132756280995,13480.5,0.593362556991716,75.0,1,4,TIME
Control,Long,2021-02-02 12:35:00-06:00,,,,2021-02-02 12:35:00-06:00,2021-02-02 13:35:00-06:00,13468.0,13446.933621859502,13510.132756280995,13480.5,0.593362556991716,75.0,1,4,TIME
Retest,Long,2021-02-02 12:35:00-06:00,2021-02-02 12:35:00-06:00,2021-02-02 12:40:00-06:00,,2021-02-02 12:40:00-06:00,2021-02-02 13:40:00-06:00,13475.75,13454.983006012395,13517.28398797521,13483.5,0.37318833937283985,75.0,1,4,TIME
BOS,Short,2021-02-02 14:40:00-06:00,2021-02-02 14:40:00-06:00,,,2021-02-02 14:40:00-06:00,2021-02-02 14:45:00-06:00,13454.5,13473.178712593995,13417.14257481201,13473.178712593995,-1.0,100.0,1,5,STOP
Control,Short,2021-02-02 14:40:00-06:00,,,,2021-02-02 14:40:00-06:00,2021-02-02 14:45:00-06:00,13454.5,13473.178712593995,13417.14257481201,13473.178712593995,-1.0,100.0,1,5,STOP
Control,Long,2021-02-02 15:00:00-06:00,,,,2021-02-02 15:00:00-06:00,2021-02-02 15:30:00-06:00,13485.0,13454.374220106281,13546.251559787439,13454.374220106281,-1.0,75.0,1,5,STOP
Control,Long,2021-02-02 20:05:00-06:00,,,,2021-02-02 20:05:00-06:00,2021-02-02 21:05:00-06:00,13498.25,13478.831373759778,13537.087252480445,13504.5,0.3218559295947625,75.0,1,0,TIME
BOS,Short,2021-02-03 03:05:00-06:00,2021-02-03 03:05:00-06:00,,,2021-02-03 03:05:00-06:00,2021-02-03 04:05:00-06:00,13532.75,13546.717893342235,13504.814213315529,13523.5,0.6622330063210292,90.0,1,0,TIME
Control,Short,2021-02-03 03:05:00-06:00,,,,2021-02-03 03:05:00-06:00,2021-02-03 04:05:00-06:00,13532.75,13546.717893342235,13504.814213315529,13523.5,0.6622330063210292,90.0,1,0,TIME
Retest,Short,2021-02-03 03:05:00-06:00,2021-02-03 03:05:00-06:00,2021-02-03 03:10:00-06:00,,2021-02-03 03:10:00-06:00,2021-02-03 04:10:00-06:00,13534.25,13548.130900960647,13506.488198078705,13519.5,1.0626111404307852,90.0,1,0,TIME
Confirm,Short,2021-02-03 03:05:00-06:00,2021-02-03 03:05:00-06:00,2021-02-03 03:10:00-06:00,2021-02-03 03:15:00-06:00,2021-02-03 03:15:00-06:00,2021-02-03 04:15:00-06:00,13530.5,13544.460836606315,13502.57832678737,13521.75,0.626753270362175,90.0,1,0,TIME
Control,Short,2021-02-04 08:30:00-06:00,,,,2021-02-04 08:30:00-06:00,2021-02-04 08:35:00-06:00,13431.5,13452.015334862093,13390.469330275811,13452.015334862093,-1.0,90.0,1,1,STOP
BOS,Long,2021-02-04 13:55:00-06:00,2021-02-04 13:55:00-06:00,,,2021-02-04 13:55:00-06:00,2021-02-04 14:50:00-06:00,13502.5,13489.733453588404,13528.033092823194,13528.033092823194,2.0,75.0,1,4,TARGET
Confirm,Long,2021-02-04 13:55:00-06:00,2021-02-04 13:55:00-06:00,2021-02-04 14:00:00-06:00,2021-02-04 14:15:00-06:00,2021-02-04 14:15:00-06:00,2021-02-04 14:50:00-06:00,13502.0,13488.939961030257,13528.120077939484,13528.120077939484,2.0,75.0,1,5,TARGET
Control,Long,2021-02-04 13:55:00-06:00,,,,2021-02-04 13:55:00-06:00,2021-02-04 14:50:00-06:00,13502.5,13489.733453588404,13528.033092823194,13528.033092823194,2.0,75.0,1,4,TARGET
Retest,Long,2021-02-04 13:55:00-06:00,2021-02-04 13:55:00-06:00,2021-02-04 14:00:00-06:00,,2021-02-04 14:00:00-06:00,2021-02-04 14:55:00-06:00,13509.0,13496.100706903517,13534.798586192965,13534.798586192965,2.0,75.0,1,5,TARGET
Control,Short,2021-02-05 04:40:00-06:00,,,,2021-02-05 04:40:00-06:00,2021-02-05 05:40:00-06:00,13592.0,13603.3782523585,13569.243495283003,13589.0,0.2636608773894114,75.0,1,1,TIME
Control,Short,2021-02-05 07:40:00-06:00,,,,2021-02-05 07:40:00-06:00,2021-02-05 08:30:00-06:00,13594.75,13608.357989661747,13567.534020676509,13567.534020676509,2.0,75.0,1,1,TARGET
BOS,Short,2021-02-05 08:30:00-06:00,2021-02-05 08:30:00-06:00,,,2021-02-05 08:30:00-06:00,2021-02-05 08:45:00-06:00,13556.25,13572.138791252017,13524.472417495968,13572.138791252017,-1.0,90.0,1,1,STOP
Retest,Short,2021-02-05 08:30:00-06:00,2021-02-05 08:30:00-06:00,2021-02-05 08:40:00-06:00,,2021-02-05 08:40:00-06:00,2021-02-05 09:00:00-06:00,13562.25,13580.729365926483,13525.291268147033,13525.291268147033,2.0,90.0,1,1,TARGET
Confirm,Short,2021-02-05 08:30:00-06:00,2021-02-05 08:30:00-06:00,2021-02-05 08:40:00-06:00,2021-02-05 08:50:00-06:00,2021-02-05 08:50:00-06:00,2021-02-05 09:20:00-06:00,13557.75,13577.44904511008,13518.35190977984,13518.35190977984,2.0,90.0,1,1,TARGET
Control,Short,2021-02-05 10:50:00-06:00,,,,2021-02-05 10:50:00-06:00,2021-02-05 11:05:00-06:00,13561.0,13582.343289500026,13518.313420999948,13582.343289500026,-1.0,70.0,1,3,STOP
BOS,Short,2021-02-05 14:25:00-06:00,2021-02-05 14:25:00-06:00,,,2021-02-05 14:25:00-06:00,2021-02-05 14:35:00-06:00,13567.0,13586.694395781455,13527.61120843709,13586.694395781455,-1.0,75.0,1,5,STOP
Control,Short,2021-02-05 14:25:00-06:00,,,,2021-02-05 14:25:00-06:00,2021-02-05 14:35:00-06:00,13567.0,13586.694395781455,13527.61120843709,13586.694395781455,-1.0,75.0,1,5,STOP
Control,Short,2021-02-05 14:55:00-06:00,,,,2021-02-05 14:55:00-06:00,2021-02-07 17:00:00-06:00,13592.75,13613.805982059517,13550.638035880966,13613.805982059517,-1.0,85.0,1,5,STOP
BOS,Long,2021-02-08 00:15:00-06:00,2021-02-08 00:15:00-06:00,,,2021-02-08 00:15:00-06:00,2021-02-08 00:30:00-06:00,13675.25,13667.906535106082,13689.936929787837,13667.906535106082,-1.0,75.0,1,0,STOP
Control,Long,2021-02-08 00:15:00-06:00,,,,2021-02-08 00:15:00-06:00,2021-02-08 00:30:00-06:00,13675.25,13667.906535106082,13689.936929787837,13667.906535106082,-1.0,75.0,1,0,STOP
Control,Long,2021-02-08 01:05:00-06:00,,,,2021-02-08 01:05:00-06:00,2021-02-08 01:20:00-06:00,13671.0,13664.455833566151,13684.0883328677,13664.455833566151,-1.0,75.0,1,0,STOP
BOS,Short,2021-02-08 01:55:00-06:00,2021-02-08 01:55:00-06:00,,,2021-02-08 01:55:00-06:00,2021-02-08 02:05:00-06:00,13657.75,13664.403886166514,13644.442227666974,13664.403886166514,-1.0,90.0,1,0,STOP
Control,Short,2021-02-08 01:55:00-06:00,,,,2021-02-08 01:55:00-06:00,2021-02-08 02:05:00-06:00,13657.75,13664.403886166514,13644.442227666974,13664.403886166514,-1.0,90.0,1,0,STOP
BOS,Long,2021-02-08 03:50:00-06:00,2021-02-08 03:50:00-06:00,,,2021-02-08 03:50:00-06:00,2021-02-08 04:50:00-06:00,13646.5,13635.765181270825,13667.969637458351,13645.5,-0.09315481008376524,75.0,1,0,TIME
Control,Long,2021-02-08 03:50:00-06:00,,,,2021-02-08 03:50:00-06:00,2021-02-08 04:50:00-06:00,13646.5,13635.765181270825,13667.969637458351,13645.5,-0.09315481008376524,75.0,1,0,TIME
Control,Long,2021-02-08 06:10:00-06:00,,,,2021-02-08 06:10:00-06:00,2021-02-08 07:10:00-06:00,13634.25,13624.085601888433,13654.578796223132,13645.5,1.1068043455714784,75.0,1,1,TIME
